sample_idx,time_ns,A_hex,B_hex,Cin,Sum_hex,Cout,Expected_total_hex,Match
498,4982000,cc23,bda7,1,89cb,1,189cb,1
499,4992000,4122,24c6,0,65e8,0,065e8,1
500,5002000,62e2,0ac7,1,6daa,0,06daa,1
501,5012000,f4e6,ca6e,1,bf55,1,1bf55,1
502,5022000,8223,a339,0,255c,1,1255c,1
503,5032000,be61,5a87,0,18e8,1,118e8,1
504,5042000,ac3f,9ca8,1,48e8,1,148e8,1
505,5052000,1961,1a0a,0,336b,0,0336b,1
506,5062000,ac68,eac0,1,9729,1,19729,1
507,5072000,a0ea,1a13,1,bafe,0,0bafe,1
508,5082000,7bc8,873a,0,0302,1,10302,1
509,5092000,dbc5,fd6b,0,d930,1,1d930,1
510,5102000,64f1,2ef6,0,93e7,0,093e7,1
511,5112000,ed11,41ba,1,2ecc,1,12ecc,1
512,5122000,c905,564f,1,1f55,1,11f55,1
513,5132000,e966,f18b,0,daf1,1,1daf1,1
514,5142000,3fb0,3353,1,7304,0,07304,1
515,5152000,a696,15d5,1,bc6c,0,0bc6c,1
516,5162000,4e94,96da,0,e56e,0,0e56e,1
517,5172000,4f45,bdac,0,0cf1,1,10cf1,1
518,5182000,ac66,c7bc,0,7422,1,17422,1
519,5192000,9cd4,13e2,0,b0b6,0,0b0b6,1
520,5202000,a5b6,432c,0,e8e2,0,0e8e2,1
521,5212000,20b2,d3c8,0,f47a,0,0f47a,1
522,5222000,7fb9,6ce9,1,eca3,0,0eca3,1
523,5232000,7976,d13c,1,4ab3,1,14ab3,1
524,5242000,67ef,5bcc,1,c3bc,0,0c3bc,1
525,5252000,44e2,123e,0,5720,0,05720,1
526,5262000,ed0e,33ac,1,20bb,1,120bb,1
527,5272000,2ed5,71fd,1,a0d3,0,0a0d3,1
528,5282000,9143,9cfc,0,2e3f,1,12e3f,1
529,5292000,85de,cab7,1,5096,1,15096,1
530,5302000,95d4,3336,0,c90a,0,0c90a,1
531,5312000,f4fe,e9e5,0,dee3,1,1dee3,1
532,5322000,4502,48b2,1,8db5,0,08db5,1
533,5332000,912a,7c30,0,0d5a,1,10d5a,1
534,5342000,08b5,c212,1,cac8,0,0cac8,1
535,5352000,20bc,fa9a,1,1b57,1,11b57,1
536,5362000,c768,71c0,1,3929,1,13929,1
537,5372000,93a9,1262,0,a60b,0,0a60b,1
538,5382000,6eae,740e,0,e2bc,0,0e2bc,1
539,5392000,9193,b265,1,43f9,1,143f9,1
540,5402000,25f6,fd11,1,2308,1,12308,1
541,5412000,8306,5523,0,d829,0,0d829,1
542,5422000,612c,c055,0,2181,1,12181,1
543,5432000,8828,b9ca,0,41f2,1,141f2,1
544,5442000,ee4c,6621,1,546e,1,1546e,1
545,5452000,aaed,bd16,0,6803,1,16803,1
546,5462000,b222,a0eb,0,530d,1,1530d,1
547,5472000,1e6d,75ad,0,941a,0,0941a,1
548,5482000,7dea,cd58,1,4b43,1,14b43,1
549,5492000,db42,2003,0,fb45,0,0fb45,1
550,5502000,0a51,cc82,1,d6d4,0,0d6d4,1
551,5512000,4e4e,d9b3,1,2802,1,12802,1
552,5522000,f5a4,dc91,0,d235,1,1d235,1
553,5532000,b54f,08c9,0,be18,0,0be18,1
554,5542000,af79,05d6,0,b54f,0,0b54f,1
555,5552000,76b7,9fe0,1,1698,1,11698,1
556,5562000,321d,6727,0,9944,0,09944,1
557,5572000,e9d3,1f86,0,0959,1,10959,1
558,5582000,e4b0,32de,1,178f,1,1178f,1
559,5592000,1434,865d,1,9a92,0,09a92,1
560,5602000,da2d,1801,1,f22f,0,0f22f,1
561,5612000,d84c,2a13,1,0260,1,10260,1
562,5622000,aba3,75de,0,2181,1,12181,1
563,5632000,ff7b,7b2a,1,7aa6,1,17aa6,1
564,5642000,c692,6e52,1,34e5,1,134e5,1
565,5652000,3404,933f,0,c743,0,0c743,1
566,5662000,f4fe,e34d,0,d84b,1,1d84b,1
567,5672000,b20e,4a2c,0,fc3a,0,0fc3a,1
568,5682000,d9fc,e723,1,c120,1,1c120,1
569,5692000,0306,88ce,0,8bd4,0,08bd4,1
570,5702000,6db6,7ca9,0,ea5f,0,0ea5f,1
571,5712000,0bad,90cf,0,9c7c,0,09c7c,1
572,5722000,7932,7af1,0,f423,0,0f423,1
573,5732000,7ed2,a0c4,1,1f97,1,11f97,1
574,5742000,dca0,59b8,1,3659,1,13659,1
575,5752000,aa20,2cb1,0,d6d1,0,0d6d1,1
576,5762000,5daa,aa23,0,07cd,1,107cd,1
577,5772000,23da,88d7,1,acb2,0,0acb2,1
578,5782000,c31f,1390,1,d6b0,0,0d6b0,1
579,5792000,0b9a,f6fd,1,0298,1,10298,1
580,5802000,11a4,7cf6,0,8e9a,0,08e9a,1
581,5812000,7261,6c65,1,dec7,0,0dec7,1
582,5822000,b4a7,fc52,0,b0f9,1,1b0f9,1
583,5832000,ef1d,5aad,1,49cb,1,149cb,1
584,5842000,cc17,3b2d,1,0745,1,10745,1
585,5852000,ac07,8edf,0,3ae6,1,13ae6,1
586,5862000,e019,3d7e,1,1d98,1,11d98,1
587,5872000,2b8a,0756,1,32e1,0,032e1,1
588,5882000,9202,4c5e,0,de60,0,0de60,1
589,5892000,5c5a,c670,1,22cb,1,122cb,1
590,5902000,4a58,9125,0,db7d,0,0db7d,1
591,5912000,0752,ac6e,0,b3c0,0,0b3c0,1
592,5922000,40ac,1989,0,5a35,0,05a35,1
593,5932000,a6ac,8497,0,2b43,1,12b43,1
594,5942000,8494,0adc,0,8f70,0,08f70,1
595,5952000,344a,edf4,1,223f,1,1223f,1
596,5962000,4ae0,15e1,0,60c1,0,060c1,1
597,5972000,1019,791c,0,8935,0,08935,1
598,5982000,3373,6aba,0,9e2d,0,09e2d,1
599,5992000,445d,bd69,1,01c7,1,101c7,1
600,6002000,f470,1bc3,0,1033,1,11033,1
601,6012000,1e97,b7dd,1,d675,0,0d675,1
602,6022000,ddf4,16a8,0,f49c,0,0f49c,1
603,6032000,d1bb,af30,0,80eb,1,180eb,1
604,6042000,1314,1938,1,2c4d,0,02c4d,1
605,6052000,39a7,3632,1,6fda,0,06fda,1
606,6062000,6c88,4710,1,b399,0,0b399,1
607,6072000,ae53,08c6,1,b71a,0,0b71a,1
608,6082000,38e1,46b7,0,7f98,0,07f98,1
609,6092000,3e3e,6c4c,0,aa8a,0,0aa8a,1
610,6102000,2de7,1cbe,0,4aa5,0,04aa5,1
611,6112000,211c,a1f5,1,c312,0,0c312,1
612,6122000,a5ab,2a46,1,cff2,0,0cff2,1
613,6132000,6172,9e88,0,fffa,0,0fffa,1
614,6142000,5b0b,f318,1,4e24,1,14e24,1
615,6152000,8443,585b,1,dc9f,0,0dc9f,1
616,6162000,4625,fb0b,1,4131,1,14131,1
617,6172000,a767,5606,1,fd6e,0,0fd6e,1
618,6182000,aa37,6ac8,1,1500,1,11500,1
619,6192000,ecf0,1765,1,0456,1,10456,1
620,6202000,7e55,4c12,1,ca68,0,0ca68,1
621,6212000,7029,2248,1,9272,0,09272,1
622,6222000,e2a4,4698,0,293c,1,1293c,1
623,6232000,625c,6bbd,1,ce1a,0,0ce1a,1
624,6242000,88da,8a7d,1,1358,1,11358,1
625,6252000,c280,bcbe,1,7f3f,1,17f3f,1
626,6262000,1a18,f7ae,1,11c7,1,111c7,1
627,6272000,3401,3ed4,0,72d5,0,072d5,1
628,6282000,84de,dad8,1,5fb7,1,15fb7,1
629,6292000,1c11,9d66,1,b978,0,0b978,1
630,6302000,d37c,a704,0,7a80,1,17a80,1
631,6312000,45af,7f16,0,c4c5,0,0c4c5,1
632,6322000,0ed5,f5a4,0,0479,1,10479,1
633,6332000,4d00,0c51,1,5952,0,05952,1
634,6342000,ad9d,8497,1,3235,1,13235,1
635,6352000,daa7,71ba,0,4c61,1,14c61,1
636,6362000,cac9,9bfb,0,66c4,1,166c4,1
637,6372000,ace8,bcdf,1,69c8,1,169c8,1
638,6382000,979d,34c0,1,cc5e,0,0cc5e,1
639,6392000,aa44,38da,0,e31e,0,0e31e,1
640,6402000,42e6,2cc7,1,6fae,0,06fae,1
641,6412000,166b,dbad,1,f219,0,0f219,1
642,6422000,3b26,c3a5,0,fecb,0,0fecb,1
643,6432000,3e57,4673,0,84ca,0,084ca,1
644,6442000,c56b,5032,1,159e,1,1159e,1
645,6452000,48ef,b5f9,1,fee9,0,0fee9,1
646,6462000,cb42,6f04,0,3a46,1,13a46,1
647,6472000,14d8,a863,0,bd3b,0,0bd3b,1
648,6482000,f554,1a63,1,0fb8,1,10fb8,1
649,6492000,05f7,b6ca,1,bcc2,0,0bcc2,1
650,6502000,c7e2,04f5,1,ccd8,0,0ccd8,1
651,6512000,f5ea,92a9,0,8893,1,18893,1
652,6522000,30f9,2ec0,1,5fba,0,05fba,1
653,6532000,6f5b,e9a1,1,58fd,1,158fd,1
654,6542000,6614,e2cf,0,48e3,1,148e3,1
655,6552000,e018,12e0,1,f2f9,0,0f2f9,1
656,6562000,b9e7,2251,0,dc38,0,0dc38,1
657,6572000,9d25,9954,1,367a,1,1367a,1
658,6582000,3d4c,2db8,0,6b04,0,06b04,1
659,6592000,77b0,b214,0,29c4,1,129c4,1
660,6602000,dca0,f5ac,1,d24d,1,1d24d,1
661,6612000,cf61,0363,1,d2c5,0,0d2c5,1
662,6622000,6f2d,0b28,0,7a55,0,07a55,1
663,6632000,5c86,fe57,1,5ade,1,15ade,1
664,6642000,6c2c,adf5,1,1a22,1,11a22,1
665,6652000,82dd,8f29,0,1206,1,11206,1
666,6662000,db0f,688e,0,439d,1,1439d,1
667,6672000,c3d2,2d8a,0,f15c,0,0f15c,1
668,6682000,50d5,0d35,0,5e0a,0,05e0a,1
669,6692000,0b1c,4427,0,4f43,0,04f43,1
670,6702000,0c74,0e8d,0,1b01,0,01b01,1
671,6712000,bbee,9b49,0,5737,1,15737,1
672,6722000,f679,e120,0,d799,1,1d799,1
673,6732000,d9cb,f179,0,cb44,1,1cb44,1
674,6742000,e171,f9a5,1,db17,1,1db17,1
675,6752000,97ad,874e,0,1efb,1,11efb,1
676,6762000,7ed8,66a7,0,e57f,0,0e57f,1
677,6772000,b073,4025,1,f099,0,0f099,1
678,6782000,0b4d,971a,0,a267,0,0a267,1
679,6792000,af5d,d567,0,84c4,1,184c4,1
680,6802000,064d,d33f,1,d98d,0,0d98d,1
681,6812000,18bb,c8c2,0,e17d,0,0e17d,1
682,6822000,e1b7,c445,1,a5fd,1,1a5fd,1
683,6832000,42f2,ca21,0,0d13,1,10d13,1
684,6842000,1d58,b71b,1,d474,0,0d474,1
685,6852000,6eee,c257,1,3146,1,13146,1
686,6862000,eb82,38f9,0,247b,1,1247b,1
687,6872000,a3c5,5223,1,f5e9,0,0f5e9,1
688,6882000,7d6e,e4a3,0,6211,1,16211,1
689,6892000,13d3,e70b,0,fade,0,0fade,1
690,6902000,8864,5674,0,ded8,0,0ded8,1
691,6912000,6ccd,279d,1,946b,0,0946b,1
692,6922000,abca,f9da,1,a5a5,1,1a5a5,1
693,6932000,ed87,c74f,1,b4d7,1,1b4d7,1
694,6942000,5f14,d152,1,3067,1,13067,1
695,6952000,5ae9,344e,1,8f38,0,08f38,1
696,6962000,846f,e53f,0,69ae,1,169ae,1
697,6972000,bed7,78a0,0,3777,1,13777,1
698,6982000,9a1f,9823,1,3243,1,13243,1
699,6992000,ee69,a536,0,939f,1,1939f,1
700,7002000,6517,3b04,1,a01c,0,0a01c,1
701,7012000,c736,9dfb,0,6531,1,16531,1
702,7022000,de2a,b6ab,0,94d5,1,194d5,1
703,7032000,6e20,be73,0,2c93,1,12c93,1
704,7042000,396e,8564,1,bed3,0,0bed3,1
705,7052000,ba05,c240,1,7c46,1,17c46,1
706,7062000,091a,5594,1,5eaf,0,05eaf,1
707,7072000,c2ad,7d58,1,4006,1,14006,1
708,7082000,d2ec,36af,1,099c,1,1099c,1
709,7092000,3171,e9ba,0,1b2b,1,11b2b,1
710,7102000,4062,7e57,0,beb9,0,0beb9,1
711,7112000,b844,dabc,1,9301,1,19301,1
712,7122000,c5e4,7c3e,1,4223,1,14223,1
713,7132000,ea54,59f9,0,444d,1,1444d,1
714,7142000,e580,a3c7,1,8948,1,18948,1
715,7152000,3574,dc0d,1,1182,1,11182,1
716,7162000,37a4,6eba,1,a65f,0,0a65f,1
717,7172000,9f71,4190,0,e101,0,0e101,1
718,7182000,f98d,c29f,1,bc2d,1,1bc2d,1
719,7192000,bd41,99b8,0,56f9,1,156f9,1
720,7202000,c20a,6695,0,289f,1,1289f,1
721,7212000,14e8,1d89,0,3271,0,03271,1
722,7222000,cf6e,d1ff,1,a16e,1,1a16e,1
723,7232000,5386,425b,0,95e1,0,095e1,1
724,7242000,6455,33e8,1,983e,0,0983e,1
725,7252000,0f46,ca75,0,d9bb,0,0d9bb,1
726,7262000,eb6c,0fd6,0,fb42,0,0fb42,1
727,7272000,c027,5bd7,0,1bfe,1,11bfe,1
728,7282000,59a4,827a,0,dc1e,0,0dc1e,1
729,7292000,2f6f,bdd7,1,ed47,0,0ed47,1
730,7302000,a62b,3b2b,0,e156,0,0e156,1
731,7312000,4957,f595,1,3eed,1,13eed,1
732,7322000,2b8f,81f0,0,ad7f,0,0ad7f,1
733,7332000,6667,4392,0,a9f9,0,0a9f9,1
734,7342000,64f6,b230,1,1727,1,11727,1
735,7352000,9c8e,f61f,0,92ad,1,192ad,1
736,7362000,c1b1,e2e9,0,a49a,1,1a49a,1
737,7372000,b4f3,72a7,1,279b,1,1279b,1
738,7382000,3885,e3a6,1,1c2c,1,11c2c,1
739,7392000,169b,523b,0,68d6,0,068d6,1
740,7402000,bc40,4997,0,05d7,1,105d7,1
741,7412000,a434,075f,1,ab94,0,0ab94,1
742,7422000,a903,481b,0,f11e,0,0f11e,1
743,7432000,8530,efdc,1,750d,1,1750d,1
744,7442000,8b17,5323,1,de3b,0,0de3b,1
745,7452000,274e,4952,1,70a1,0,070a1,1
746,7462000,de02,71a7,1,4faa,1,14faa,1
747,7472000,9d80,9058,0,2dd8,1,12dd8,1
748,7482000,86b7,95d0,0,1c87,1,11c87,1
749,7492000,4be8,108f,1,5c78,0,05c78,1
750,7502000,d454,7929,0,4d7d,1,14d7d,1
751,7512000,8f3b,41c6,1,d102,0,0d102,1
752,7522000,04f3,1847,1,1d3b,0,01d3b,1
753,7532000,7cc8,32ea,1,afb3,0,0afb3,1
754,7542000,6de0,0398,1,7179,0,07179,1
755,7552000,3d2e,4816,1,8545,0,08545,1
756,7562000,e6f8,9cd5,0,83cd,1,183cd,1
757,7572000,cc6b,d159,1,9dc5,1,19dc5,1
758,7582000,6ccf,9aee,1,07be,1,107be,1
759,7592000,75ef,8585,0,fb74,0,0fb74,1
760,7602000,7c1a,1e22,0,9a3c,0,09a3c,1
761,7612000,f1a1,f855,1,e9f7,1,1e9f7,1
762,7622000,0795,36de,1,3e74,0,03e74,1
763,7632000,bb53,688a,0,23dd,1,123dd,1
764,7642000,59a0,22ad,1,7c4e,0,07c4e,1
765,7652000,2a00,f399,1,1d9a,1,11d9a,1
766,7662000,e9aa,dd54,1,c6ff,1,1c6ff,1
767,7672000,5574,9de1,0,f355,0,0f355,1
768,7682000,ef8a,ebaf,0,db39,1,1db39,1
769,7692000,6b18,90d5,0,fbed,0,0fbed,1
770,7702000,28ec,23ed,1,4cda,0,04cda,1
771,7712000,c9cb,0d5a,1,d726,0,0d726,1
772,7722000,a187,99ec,1,3b74,1,13b74,1
773,7732000,59f6,fd41,1,5738,1,15738,1
774,7742000,d73d,8dca,0,6507,1,16507,1
775,7752000,c09c,26aa,0,e746,0,0e746,1
776,7762000,8d54,5761,0,e4b5,0,0e4b5,1
777,7772000,acc2,f704,1,a3c7,1,1a3c7,1
778,7782000,ee19,6a33,0,584c,1,1584c,1
779,7792000,09d5,90d2,0,9aa7,0,09aa7,1
780,7802000,a532,edc1,0,92f3,1,192f3,1
781,7812000,fdd4,0920,0,06f4,1,106f4,1
782,7822000,1797,b0d4,0,c86b,0,0c86b,1
783,7832000,ea48,6ca6,0,56ee,1,156ee,1
784,7842000,f954,c950,0,c2a4,1,1c2a4,1
785,7852000,6b30,ca80,0,35b0,1,135b0,1
786,7862000,8ddd,eb37,1,7915,1,17915,1
787,7872000,eb6a,2e7d,1,19e8,1,119e8,1
788,7882000,c568,25e7,0,eb4f,0,0eb4f,1
789,7892000,dcfd,b42e,1,912c,1,1912c,1
790,7902000,e36d,c2a5,0,a612,1,1a612,1
791,7912000,6aa4,43ec,1,ae91,0,0ae91,1
792,7922000,22dd,fce5,0,1fc2,1,11fc2,1
793,7932000,9c31,05c9,0,a1fa,0,0a1fa,1
794,7942000,dd25,0559,0,e27e,0,0e27e,1
795,7952000,5471,71d2,0,c643,0,0c643,1
796,7962000,8bda,a300,0,2eda,1,12eda,1
797,7972000,2eb9,3c45,0,6afe,0,06afe,1
798,7982000,9fb9,0f57,0,af10,0,0af10,1
799,7992000,0025,bd9f,0,bdc4,0,0bdc4,1
800,8002000,2af7,1702,0,41f9,0,041f9,1
801,8012000,74ee,9cae,0,119c,1,1119c,1
802,8022000,4562,62c4,1,a827,0,0a827,1
803,8032000,7ed9,0620,0,84f9,0,084f9,1
804,8042000,98e9,b0c8,1,49b2,1,149b2,1
805,8052000,ec13,e0df,1,ccf3,1,1ccf3,1
806,8062000,5567,921e,0,e785,0,0e785,1
807,8072000,6eca,42b5,1,b180,0,0b180,1
808,8082000,4d6a,e3b3,0,311d,1,1311d,1
809,8092000,85e1,ad15,1,32f7,1,132f7,1
810,8102000,f97c,06b5,1,0032,1,10032,1
811,8112000,8d06,c0b1,1,4db8,1,14db8,1
812,8122000,6edc,8f39,0,fe15,0,0fe15,1
813,8132000,8b27,98e7,0,240e,1,1240e,1
814,8142000,01eb,0182,0,036d,0,0036d,1
815,8152000,28e7,5242,0,7b29,0,07b29,1
816,8162000,4d87,649d,1,b225,0,0b225,1
817,8172000,97ae,2c54,1,c403,0,0c403,1
818,8182000,352d,fdc4,1,32f2,1,132f2,1
819,8192000,ce34,14ea,0,e31e,0,0e31e,1
820,8202000,33a0,ec77,1,2018,1,12018,1
821,8212000,8866,5536,0,dd9c,0,0dd9c,1
822,8222000,d77d,e437,0,bbb4,1,1bbb4,1
823,8232000,4417,fd3d,0,4154,1,14154,1
824,8242000,5df2,28b8,0,86aa,0,086aa,1
825,8252000,68a8,d4af,0,3d57,1,13d57,1
826,8262000,5f56,8131,1,e088,0,0e088,1
827,8272000,3e62,2621,1,6484,0,06484,1
828,8282000,3b3f,0827,0,4366,0,04366,1
829,8292000,43a4,1a52,0,5df6,0,05df6,1
830,8302000,0c18,ab1b,0,b733,0,0b733,1
831,8312000,999f,2a89,0,c428,0,0c428,1
832,8322000,c2eb,80af,1,439b,1,1439b,1
833,8332000,b9d8,68d8,1,22b1,1,122b1,1
834,8342000,a1b1,d8d8,0,7a89,1,17a89,1
835,8352000,5160,1071,1,61d2,0,061d2,1
836,8362000,b522,080d,0,bd2f,0,0bd2f,1
837,8372000,51a3,4415,0,95b8,0,095b8,1
838,8382000,2f1c,4a6d,0,7989,0,07989,1
839,8392000,4deb,6ea9,0,bc94,0,0bc94,1
840,8402000,5302,5686,0,a988,0,0a988,1
841,8412000,e914,5476,0,3d8a,1,13d8a,1
842,8422000,4d77,291f,1,7697,0,07697,1
843,8432000,4031,cc81,1,0cb3,1,10cb3,1
844,8442000,e9ce,024b,0,ec19,0,0ec19,1
845,8452000,5219,ca66,1,1c80,1,11c80,1
846,8462000,cc29,5089,1,1cb3,1,11cb3,1
847,8472000,a741,e9f2,0,9133,1,19133,1
848,8482000,7254,e566,0,57ba,1,157ba,1
849,8492000,94ad,d2e4,0,6791,1,16791,1
850,8502000,cb76,8abb,0,5631,1,15631,1
851,8512000,2450,ad80,1,d1d1,0,0d1d1,1
852,8522000,f4fc,fc8c,0,f188,1,1f188,1
853,8532000,3c6a,f1ed,1,2e58,1,12e58,1
854,8542000,2742,5168,0,78aa,0,078aa,1
855,8552000,5f3e,a2d4,0,0212,1,10212,1
856,8562000,f0b0,aa9c,1,9b4d,1,19b4d,1
857,8572000,bbf0,9b65,0,5755,1,15755,1
858,8582000,aeab,79d0,1,287c,1,1287c,1
859,8592000,75ca,dc59,1,5224,1,15224,1
860,8602000,2419,4cea,1,7104,0,07104,1
861,8612000,7649,c279,1,38c3,1,138c3,1
862,8622000,8364,d8cb,1,5c30,1,15c30,1
863,8632000,4dcd,9803,0,e5d0,0,0e5d0,1
864,8642000,a513,e01a,1,852e,1,1852e,1
865,8652000,1005,62dc,0,72e1,0,072e1,1
866,8662000,8219,07ef,0,8a08,0,08a08,1
867,8672000,f83a,02c0,0,fafa,0,0fafa,1
868,8682000,cbf8,c15e,1,8d57,1,18d57,1
869,8692000,3260,814c,1,b3ad,0,0b3ad,1
870,8702000,7ee7,2c45,0,ab2c,0,0ab2c,1
871,8712000,521d,ea7c,0,3c99,1,13c99,1
872,8722000,bca5,f2ea,0,af8f,1,1af8f,1
873,8732000,ed27,c030,1,ad58,1,1ad58,1
874,8742000,b82c,b2d4,0,6b00,1,16b00,1
875,8752000,3a29,9a55,1,d47f,0,0d47f,1
876,8762000,70a4,0d31,0,7dd5,0,07dd5,1
877,8772000,db04,5fa2,1,3aa7,1,13aa7,1
878,8782000,b717,f76b,0,ae82,1,1ae82,1
879,8792000,6855,7956,1,e1ac,0,0e1ac,1
880,8802000,2df7,5300,1,80f8,0,080f8,1
881,8812000,7931,e382,0,5cb3,1,15cb3,1
882,8822000,9120,868c,0,17ac,1,117ac,1
883,8832000,2beb,5bc7,0,87b2,0,087b2,1
884,8842000,23d2,6106,1,84d9,0,084d9,1
885,8852000,29a8,4987,1,7330,0,07330,1
886,8862000,1bf8,1551,1,314a,0,0314a,1
887,8872000,4999,fd6b,0,4704,1,14704,1
888,8882000,94f8,0bdc,1,a0d5,0,0a0d5,1
889,8892000,4f18,7f0b,1,ce24,0,0ce24,1
890,8902000,9ae1,df0e,1,79f0,1,179f0,1
891,8912000,9a82,bc79,1,56fc,1,156fc,1
892,8922000,feb7,2a23,0,28da,1,128da,1
893,8932000,7646,1307,1,894e,0,0894e,1
894,8942000,4f5a,91ca,1,e125,0,0e125,1
895,8952000,55b6,b56d,1,0b24,1,10b24,1
896,8962000,eaee,0feb,0,fad9,0,0fad9,1
897,8972000,39fc,6f84,0,a980,0,0a980,1
898,8982000,bb07,13c6,0,cecd,0,0cecd,1
899,8992000,c249,00f0,1,c33a,0,0c33a,1
900,9002000,9095,4bba,1,dc50,0,0dc50,1
901,9012000,34eb,56ef,0,8bda,0,08bda,1
902,9022000,8235,32f9,0,b52e,0,0b52e,1
903,9032000,f228,2980,0,1ba8,1,11ba8,1
904,9042000,fdff,5768,0,5567,1,15567,1
905,9052000,632d,bed3,1,2201,1,12201,1
906,9062000,6db0,393f,0,a6ef,0,0a6ef,1
907,9072000,4fb6,edb6,0,3d6c,1,13d6c,1
908,9082000,d53b,e0cb,1,b607,1,1b607,1
909,9092000,359d,49ce,0,7f6b,0,07f6b,1
910,9102000,215f,d094,0,f1f3,0,0f1f3,1
911,9112000,ac2a,02ff,1,af2a,0,0af2a,1
912,9122000,e7ee,6442,1,4c31,1,14c31,1
913,9132000,8216,021e,1,8435,0,08435,1
914,9142000,2992,e4ee,1,0e81,1,10e81,1
915,9152000,280a,4314,0,6b1e,0,06b1e,1
916,9162000,5e72,2d40,1,8bb3,0,08bb3,1
917,9172000,d8de,bc3e,0,951c,1,1951c,1
918,9182000,7138,f3f7,0,652f,1,1652f,1
919,9192000,ea22,203c,0,0a5e,1,10a5e,1
920,9202000,7af1,2185,1,9c77,0,09c77,1
921,9212000,092d,7ae7,0,8414,0,08414,1
922,9222000,7f35,2522,1,a458,0,0a458,1
923,9232000,10bc,7b56,1,8c13,0,08c13,1
924,9242000,4a49,8027,0,ca70,0,0ca70,1
925,9252000,c234,2a8e,0,ecc2,0,0ecc2,1
926,9262000,1d2e,fb87,0,18b5,1,118b5,1
927,9272000,7ef1,cdfc,0,4ced,1,14ced,1
928,9282000,c211,cf6e,1,9180,1,19180,1
929,9292000,a3e6,7eee,1,22d5,1,122d5,1
930,9302000,e9ca,389b,1,2266,1,12266,1
931,9312000,e517,05e9,0,eb00,0,0eb00,1
932,9322000,0df7,cdfd,1,dbf5,0,0dbf5,1
933,9332000,7192,cc71,0,3e03,1,13e03,1
934,9342000,2a96,dd72,0,0808,1,10808,1
935,9352000,4d0f,87c9,1,d4d9,0,0d4d9,1
936,9362000,0992,aa4b,0,b3dd,0,0b3dd,1
937,9372000,bd09,7bf3,1,38fd,1,138fd,1
938,9382000,c13f,ded5,1,a015,1,1a015,1
939,9392000,ccfe,b01d,1,7d1c,1,17d1c,1
940,9402000,898a,80b5,1,0a40,1,10a40,1
941,9412000,3f0c,a78e,0,e69a,0,0e69a,1
942,9422000,8d21,de59,0,6b7a,1,16b7a,1
943,9432000,bd01,04ff,0,c200,0,0c200,1
944,9442000,d430,df9d,0,b3cd,1,1b3cd,1
945,9452000,d630,01df,0,d80f,0,0d80f,1
946,9462000,ec67,af9a,0,9c01,1,19c01,1
947,9472000,4626,4cda,0,9300,0,09300,1
948,9482000,535a,b631,1,098c,1,1098c,1
949,9492000,d129,760e,0,4737,1,14737,1
950,9502000,9f6c,4e73,1,ede0,0,0ede0,1
951,9512000,b3d3,2869,0,dc3c,0,0dc3c,1
952,9522000,89e7,5b89,0,e570,0,0e570,1
953,9532000,5ede,f52e,1,540d,1,1540d,1
954,9542000,5b77,4bca,1,a742,0,0a742,1
955,9552000,6232,032c,1,655f,0,0655f,1
956,9562000,64b8,3bd6,1,a08f,0,0a08f,1
957,9572000,a846,ab96,1,53dd,1,153dd,1
958,9582000,86c2,4853,1,cf16,0,0cf16,1
959,9592000,333b,1f9c,1,52d8,0,052d8,1
960,9602000,7caa,b88c,1,3537,1,13537,1
961,9612000,1301,b3e8,0,c6e9,0,0c6e9,1
962,9622000,214b,5650,0,779b,0,0779b,1
963,9632000,04ef,adf3,0,b2e2,0,0b2e2,1
964,9642000,0110,6f5d,0,706d,0,0706d,1
965,9652000,018a,d25d,1,d3e8,0,0d3e8,1
966,9662000,fd6d,a3be,1,a12c,1,1a12c,1
967,9672000,a3e4,9bde,0,3fc2,1,13fc2,1
968,9682000,f3eb,f109,0,e4f4,1,1e4f4,1
969,9692000,a473,824c,0,26bf,1,126bf,1
970,9702000,d829,13f1,1,ec1b,0,0ec1b,1
971,9712000,67ac,e106,0,48b2,1,148b2,1
972,9722000,04f1,57e4,1,5cd6,0,05cd6,1
973,9732000,3ef7,04ed,1,43e5,0,043e5,1
974,9742000,0e39,3cb3,1,4aed,0,04aed,1
975,9752000,a520,2426,1,c947,0,0c947,1
976,9762000,fab5,3233,0,2ce8,1,12ce8,1
977,9772000,8644,f3f8,1,7a3d,1,17a3d,1
978,9782000,97de,8bc6,0,23a4,1,123a4,1
979,9792000,186a,9056,1,a8c1,0,0a8c1,1
980,9802000,9657,b234,0,488b,1,1488b,1
981,9812000,3134,1017,0,414b,0,0414b,1
982,9822000,688c,59d0,0,c25c,0,0c25c,1
983,9832000,3944,7e54,0,b798,0,0b798,1
984,9842000,c867,9a32,1,629a,1,1629a,1
985,9852000,86bf,ce1a,0,54d9,1,154d9,1
986,9862000,364d,f9f0,0,303d,1,1303d,1
987,9872000,5ad0,2355,1,7e26,0,07e26,1
988,9882000,6f23,d4e9,1,440d,1,1440d,1
989,9892000,6a68,7cc4,0,e72c,0,0e72c,1
990,9902000,64b0,4da9,1,b25a,0,0b25a,1
991,9912000,3c29,06e2,1,430c,0,0430c,1
992,9922000,d296,e830,1,bac7,1,1bac7,1
993,9932000,0ba0,dc94,1,e835,0,0e835,1
994,9942000,91f2,ce1c,1,600f,1,1600f,1
